PostID,Post Description,Date,Language Code,Full Language,Sentiment
B7_O4hHpI82,"Wonderful news! Today January 31st at 5pm Chinese time 20 patients who had contracted the corona virus have been released from Wuhan’s Jinyintan Hospital. While there is no medicine against the corona virus, similar to there no being a medicine against the common flu, the symptoms of the patients are being treated while the body’s immune system tries to fight off the virus. As of the time of me posting this (January 31st @ 10.53pm Chinese time) 214 people have recovered from the corona virus in China.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #gchinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",01/31/2020,en,English,negative
B7_AN-lJC8h,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B790k21JHFd,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7_TDwDDO6r,"Novel Coronavirus - Discovery, Symptoms And Prevention >> https://99healthideas.com/novel-coronavirus-discovery-symptoms-and-prevention/

#coronavirus #coronaviruses #coronaviruschina #coronavirusinfection #coronavirusawareness #coronavirus2020",01/31/2020,en,English,neutral
B7-_tdMJFGg,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7_Of9Xpryr,"With a little awareness, We can fight the coronavirus.
#Coronavirus #CoronavirusAwareness #SahyadriHospitals",01/31/2020,en,English,negative
B7-7Wdnh4dt,"Do You Know That The Coronavirus is Threatening The World Now?
#Coronavirus #coronavirusawareness #coronavirus #coronaviruses #coronavirusoutbreak  #CoronavirusSymptoms #MaAxHospital #Superspeciality 
#Multispeciality #Hospital #shivamogga",01/31/2020,en,English,negative
B7-Phf3nx1D,"Via #collectorkozhikode
Do follow @ozone_digitalz
.
.
.
#corona #coronavirus #kerala #medicalcollege #awareness #coronavirusoutbreak #coronavirusawareness #besafe #precautions",01/31/2020,en,English,neutral
B790EpkJ4aR,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7_ACJYJ4RY,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7-9g8pBBiR,"CoronaVirus crisis 🦠

________________________

Let's follow for the information

#coronavirus #coronavirusoutbreak #virus #wuhan#wuhanvirus #coronaviruschina #wuhanchina#corona #coronovirus #chinavirus#wuhancoronavirus #outbreak #plagueinc #corona#coronaviruses #coronavirusfrance#coronavirus2020 #coronavirusbrasil#coronavirusnews #coronavirusecuador#coronaviruswuhan #coronavirusindia#coronavirusupdate #coronaviruschino#coronavirusawareness #coronavirusdewuhan#coronavirusoutbreak2020 #coronavirusaustralia#coronavirus2019 #coronavirususa",01/31/2020,en,English,negative
B7_NkPspQRw,"In order not to waste time or resources medical staff keep their safety gear on during the duration of their shift without drinking or using the restroom. Safety glasses often become foggy making it difficult to work so this staff is using a hairdryer in order to see clearly.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #gchinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",01/31/2020,en,English,negative
B7-dM2Ug2I0,"All of you would have definitely heard the news about the Coronavirus. 
Swipe Left⬅️ to know what exactly Coronavirus means, how it spreads, its symptoms and the prevention methods in the video below.

#vedanthospital #coronavirus #coronavirusawareness #preventionofcoronavirus #symptomsofcoronavirus",01/31/2020,en,English,neutral
B7979a8pCDP,"This is only the sixth time such an emergency has been declared... FOLLOW: @hashttag.news for more “FLASH UPDATES”. ———————————————————————— WHO's Director-General #DrTedros declared the coronavirus as a #PublicHealthEmergency of international concern. 
This is only the sixth time such an emergency has been declared, with past examples including the Ebola #outbreak in the Democratic Republic of Congo and the Zika virus ————————————————————————⠀⠀⠀
FOLLOW: @hashttag.news⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
FOLLOW: @hashtag.cinemas⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
FOLLOW: @hashtag.memz ———————————————————————— #nCoV2020 #CoronaVirusIndia #coronavirus #coronaviruses #coronaviruschina #coronavirusoutbreak #coronavírus #coronavirüs #coronavirusmemes #coronaviruschino #coronavirusupdate #coronavirusawareness #coronavirusnews #coronavirus2020 
#2019nCoV #worldhealthorganization #who #worldhealthorganisation #worldhealthorganisationwho #worldhealthorganization🌎 #worldhealthorganizationseria #worldhealthorganisationconference #worldhealthorg #worldhealthorginization #ncov2019 #CoronavirusOutbreak #seithigal",01/31/2020,en,English,negative
B7-8TJYAWlB,#coronavirusawareness,01/31/2020,en,English,neutral
B79pVNLnvcb,"TB, a painting series I did about stereotypes. 
I chose this one because I was thinking about how the coronavirus is reviving racist views against the Chinese. We shouldn't vilify a nation for something that has naturally occurred. I have seen so many negative comments, I wonder if a food was recalled here would we be getting as much personal abuse
.
.
.
.
.
.
.
.
.
.
#racism#stereotypes#acrylic#stereotyping#predjudice#coronavirus #bold#colour#tb#pastseries#pastwork#artwork#painter#painting#coronavirusawareness",01/31/2020,en,English,negative
B7-_hIYJ1SU,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7-RI4wggO2,#coronavirus #coronaviruses @who #flu #infection #infectioncontrol #symptoms #medtalks #medtalksindia #cold #cleanhands #coronavirusawareness #coronavirusdewuhan #coronavirusinindia #virus #flu #healthcare #health,01/31/2020,en,English,neutral
B790tj_JYXU,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7_L05IJQw3,"A reporter visits the construction site for the second hospital called “Leishenshan Hospital” in Wuhan during lunch time on Jan 29th, 2020. Workers have finished eating and are lying on the ground having a rest. They are very tired says the reporter. They rest until they are called back to work again. With a capacity of 1300 beds this hospital is scheduled to start operations within half a month. 
Not to be confused with the first hospital currently under construction in Wuhan named the “Huoshenshan Hospital”. This hospital is set to be ready by February 3rd, 2020 with a capacity of 1000 beds.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #gchinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",01/31/2020,en,English,negative
B798xIBHKxN,"Wuhan Coronavirus 2019-nCoV currently has no vaccine to prevent it. The great way  to prevent is to avoid from being exposed to the virus. 
Here's 5 tips that need to know for coronavirus prevention.
#wecare #coronaprevention #coronavirus  #coronaware #coronavirusawareness",01/31/2020,en,English,negative
B7-rT5eAV1r,"Currently, Coronavirus Cases Reported Internationally.

#coronavirus #coronaviruses @who #flu #infection #infectioncontrol #symptoms #medtalks #medtalksindia #cold #cleanhands #coronavirusawareness #coronavirusdewuhan #coronavirusinindia #virus #flu #healthcare #healthyliving",01/31/2020,en,English,neutral
B7-4ja1JX5H,"Join us tomorrow at Hospital Sultan Ismail (HSI) to know more about Coronavirus -- an issue that everyone is concerned about!

Date: 1/2/2020 (Saturday)
Time: 8am - 11:30am
Venue: HSI Auditorium

Everyone is welcome to join!

#coronavirusawareness",01/31/2020,en,English,neutral
B7_IP57DdCM,"Flight took off along with a team of five doctors to... FOLLOW: @hashttag.news for more “FLASH UPDATES”. ———————————————————————— INDIA 🇮🇳: ⠀
⠀
Air India sends its special flight from New Delhi to China's Wuhan along with a team of five doctors to evacuate the Indian nationals.⠀
⠀
————————————————————————⠀⠀⠀⠀
FOLLOW: @hashttag.news⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
FOLLOW: @hashtag.cinemas⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
FOLLOW: @hashtag.memz ———————————————————————— #coronarvirus #nCoV2020 #CoronaVirusIndia #coronavirus #coronaviruses #coronaviruschina #coronavirusoutbreak #coronavírus #coronavirüs #coronavirusmemes #coronaviruschino #coronavirusupdate #coronavirusawareness #coronavirusnews #coronavirus2020 #WorldHealthOrganization #CHINAvirus #china #virus #India #airindia #airindiaflight #CoronavirusWho #coronaviruschina #CoronaVirusKerala #keralavirus  #coronarvirues #keralacoronavirus #kerala  #CoronavirusOutbreak",01/31/2020,en,English,positive
B790UwRpism,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B7-rvRnB9FC,"*W.H.O. DECLARES CORONA VIRUS A  PUBLIC HEALTH EMERGENCY OF INTERNATIONAL CONCERN*

Dear friends, families and fellow sickle cell warriors 
With rising cases of the *new Corona virus* it is very important that we are all aware of this threat and act on high alert. 
Corona virus is a new virus that was traced to a city in China called *Wuhan.* It is a respiratory tract infection so it is airborne so anyone can get  it. 
To remember protective high alert habits to be safe, just remember the acronym *WUHAN* *W* - Wash your hands with soap and running water always. *U* - Use masks properly where necessary. *H* - Have your temperature Checked properly. *A* - Avoid large crowds and stay home if you are sick. *N* - Nevet touch your face with unclean hands. 
Remember virus have no cure and there is no vaccine for this virus. People of extreme ages ( very young and old citizens ) and people that are sick with lowered immunity are at higher risk of contacting this virus. Now more than ever we need to increase our immunity. 
_sickle cell warriors our immune system is low pls be guided. Take your daily routine meds and be very mindful of places you go to and the sick people you come in contact with please. 
#forsicklecellwarriors
#washyourhands
#staysafe. 
#coronavirusawareness
#mission700",01/31/2020,en,English,negative
B7_AUzIJCAo,"👉👉Follow me for more latest funny memes😂😂👍👍
#china
#wuhan
#virus
#plague
#plaguememes 
#memeplague 
#coronavirustips 
#coronavirus
#corona
#coronavirusindia 
#coronavirusfacts 
#coronavirusprevention 
#coronaviruses 
#coronavirusawareness 
#coronavirusnews 
#coronavirusmemes 
#coronaviruschina 
#coronaviruspreventiontips 
#ww3 
#ww3memes",01/31/2020,en,English,positive
B79v1aGBefE,"Should I risk it? Finally I know what the lime is for, been keeping us virus free for years...better than #3m and #purell products ・・・
Should we ask Bill Gates? He seems to know an awful lot, waaaaay before the rest of us😴😴😴😴😴😴😴😴😵😷🤬🤯
•
•
•
•
•
•
•
•
#wedonotconsent 
#globalwarminghoax #globalwarmingisamyth #globalwarmingisfake #globalwarmingisfakenews #globalwarmingisalie #stop5g #5gkills #staywoke👀 #staywoke #staywoke👁 #freethesheeple #billgatesfoundation #nwo #agenda21depopulationplan #agenda21 #fema #coronavirus #coronavirusawareness #agenda30 #vaccinateyourkidsyoufilthyanimals NOT! #dangersofvaccines #questioneverything",01/31/2020,en,English,negative
